id,created_at,text,likes,in reply to,retweeted,Subjectivity,Polarity,Analysis
1148605493214162946,2019-07-09 14:51:04,that machines can develop a conscious and understand a level of empathywe are very far away from that mainly beca ,224,,False,0.611111111111111,0.1322222222222222,Positive
1148603516434493441,2019-07-09 14:43:12,inside the guccihub at the fcfestival chief creative officer of soho house said i feel there is ,157,,False,1.0,0.5,Positive
1148578061933338625,2019-07-09 13:02:04,i believe that chefs can be more than the sum of their recipes talks to  ,144,,False,0.5,0.5,Positive
1148572289992146944,2019-07-09 12:39:08,mayor of milan spoke about the value of open society and immigration and the need for technology in cit ,156,,False,0.5,0.0,Neutral
1148570300260454400,2019-07-09 12:31:13,the main products of the century will be bodies brains and minds in his speech the end of h ,172,,False,0.3333333333333333,0.16666666666666666,Positive
1148538789666705408,2019-07-09 10:26:00,from his talk at s fcfestival powered by at the guccihub for billion years nothing funda ,149,,False,0.0,0.0,Neutral
1148526414184026112,2019-07-09 09:36:50,at the guccihub the first day of s european innovation festival powered by  speaking today h ,173,,False,0.16666666666666666,0.125,Positive
1148200300035092480,2019-07-08 12:00:58,contrasting fabrics leather and nylon meet in a new hybrid hiking and boat shoe laceup from by ,390,,False,0.45454545454545453,0.13636363636363635,Positive
1148139818729267201,2019-07-08 08:00:38,a new theme seen throughout the collection takes its motif from the archives a country club inspir ,521,,False,0.45454545454545453,0.13636363636363635,Positive
1147958579346989056,2019-07-07 20:00:28,presented in a range of different wool patterns the new horsebit loafer features elements that mimic slippers dis ,327,,False,0.5272727272727272,0.06818181818181818,Positive
1147899344475082754,2019-07-07 16:05:05,styled with readytowear looks from by alessandromichele silk scarves are adorned by a tiger pri ,408,,False,0.0,0.0,Neutral
1147837818556882944,2019-07-07 12:00:36,designed by alessandromichele a look at the new guccizumi grainy leather shoulder bags the handbag line is part ,586,,False,0.45454545454545453,0.13636363636363635,Positive
1147779470876643328,2019-07-07 08:08:45,a light shirt embellished with the gg motif combined with a colorful print part of guccitowardssummer by ,330,,False,0.55,0.35,Positive
1147625034103611393,2019-07-06 21:55:04,sheer guccibeauty lipstick rouge à lèvres voile by alessandromichele leaves an imprint of luminous colour on the ,731,,False,0.75,0.0,Neutral
1147566032078409730,2019-07-06 18:00:37,designed to enhance the natural smoothness and texture of the lips baume à lèvres lip balm shown in shade no m ,522,,False,0.4,0.1,Positive
1147505641000460290,2019-07-06 14:00:39,multitasker guccibeauty satin lipstick rouge à lèvres satin shade  crystal black can also be used to define ,500,,False,0.43333333333333335,-0.16666666666666666,Negative
1147445175926644736,2019-07-06 10:00:23,luminous individual the new hortus deliciarum high jewelry collection byalessandromichele is captured in the new ,742,,False,0.4622727272727273,0.10818181818181818,Positive
1147403666959286272,2019-07-06 07:15:26,in laurajanecoulsons short film wears the new guccihighjewelry pieces and performs at the petit ,737,,False,0.37727272727272726,0.06818181818181818,Positive
1147160427425619968,2019-07-05 15:08:53,at petit palais in paris to celebrate the launch of the first guccihighjewelry collection chairman and ceo of ,449,,False,0.3333333333333333,0.25,Positive
1147153186752479237,2019-07-05 14:40:07, performing at a gala dinner held at the petit palais to celebrate the first guccihighjewelry col ,343,,False,0.3333333333333333,0.25,Positive
1147112918389010433,2019-07-05 12:00:06,inside guccivendôme with wearing pieces from guccihighjewelry captured for a short film by ,938,,False,0.3,0.0,Neutral
1147092836266979333,2019-07-05 10:40:18,s hands reveal the light in the jewels of the guccihighjewelry collection hortus deliciarum by ,340,,False,0.7,0.4,Positive
1147083421220581377,2019-07-05 10:02:54,next week at the guccihub in milan s festival the dawn of superintelligence powered by  ju ,159,,False,0.0,0.0,Neutral
1147076580398784512,2019-07-05 09:35:43,launching soon a short film featuring directed by laurajanecoulson guccihighjewelry ,513,,False,0.3,0.0,Neutral
1146476365186813953,2019-07-03 17:50:40,alessandromichele channels his curiosity and curatorial instinct into the houses firstever guccihighjewelry col ,341,,False,0.0,0.0,Neutral
1146146766531772418,2019-07-02 20:00:58,activewear pieces adorned with house details and floral motifs from by alessandromichele discove ,337,,False,0.0,0.0,Neutral
1146121272163733505,2019-07-02 18:19:39,from by alessandromichele a hooded sweatshirt features a deer motif discover more ,471,,False,0.5,0.5,Positive
1146025878482247680,2019-07-02 12:00:36,a look at new laceup espadrilles in a mini gg fabric featuring a rubber sole part of towardssummer ,299,,False,0.3522727272727273,0.06818181818181818,Positive
1145784373381423105,2019-07-01 20:00:56,influenced by classic trainers from the  the gucciscreener sneakers feature the house web stripe and fabrics i ,445,,False,0.16666666666666666,0.16666666666666666,Positive
1145724211723472896,2019-07-01 16:01:53,enhanced with the gg logo a lineup of tweed readytowear pieces from by alessandromichele disco ,330,,False,0.0,0.0,Neutral
1145663739821264896,2019-07-01 12:01:35,imbued with a summer feel a wide brim hat in gg raffia and aviator sunglasses from by ,357,,False,0.4,-0.1,Negative
1145421858772267008,2019-06-30 20:00:26,dear to alessandromichele the guccibeloved  lines are updated with every new collection part of beloved is the ,397,,False,0.7272727272727273,0.41818181818181815,Positive
1145361588230262784,2019-06-30 16:00:57,from by alessandromichele a lineup of lowheel guccizumi mules discover more ,308,,False,0.5,0.5,Positive
1145301115816357889,2019-06-30 12:00:39,guccizumi is part of the guccibeloved  collections representing the accessories enamored by the house and their ,300,,False,0.0,0.0,Neutral
1145059479261724673,2019-06-29 20:00:28,gucciflora emerald gardenia is a newly blended version of the fragrance from the flora family green a colour emb ,333,,False,0.37727272727272726,-0.03181818181818183,Negative
1144999240516689920,2019-06-29 16:01:06,in an image from the new gucciflora emerald gardenia campaign ellia sophia lays on a bed of creamy white gardenia ,471,,False,0.22727272727272727,0.06818181818181818,Positive
1144968945880973313,2019-06-29 14:00:43,listen to the new guccipodcast episode featuring soul singer talking about his music lyrics and t ,192,,False,0.45454545454545453,0.13636363636363635,Positive
1144938738570715136,2019-06-29 12:00:41,presenting gucciflora emerald gardenia a limitededition fragrance full with fruity and floral notes layered on a ,364,,False,0.55,0.35,Positive
1144712274931847170,2019-06-28 21:00:48,kai from appears in the latest issue wearing a gg jacquard bomber jacket with matching sh ,20255,,False,0.9,0.5,Positive
1144651921493544960,2019-06-28 17:00:59,voguegreeces latest cover story photographed by yorgoslanthimos  who also captured art book whic ,402,,False,0.9,0.5,Positive
1144593794123411457,2019-06-28 13:10:00,featured in the june issue of  a guccidécor silk and velvet quilt wool pants and cotton socks from ,268,,False,0.0,0.0,Neutral
1144269127764385806,2019-06-27 15:39:54,sound on tracing the creation of a finished gucciace by alessandromichele from a ball of clay matched with diver ,664,,False,0.4,0.4,Positive
1144155565049942021,2019-06-27 08:08:38,sound on in oh jia haos video the gucciace sneaker by alessandromichele is cut by a blade topped wi ,643,,False,0.4,0.4,Positive
1143885023113875458,2019-06-26 14:13:36,sound on presenting the new videos featuring the gucciace sneaker by alessandromichele ,474,,False,0.42727272727272725,0.2681818181818182,Positive
1143832458384646144,2019-06-26 10:44:44,part of a series called folly rococo hut is an aluminium representation of a playhouse on show at ,305,,False,0.0,0.0,Neutral
1143610006497038338,2019-06-25 20:00:47,guests celebrating the unveiling of rachelfeinsteins works for artist in residence with a special dinner held a ,311,,False,0.5714285714285714,0.35714285714285715,Positive
1143561517209665538,2019-06-25 16:48:06,a new project parallel with alessandromicheles philosophy gucci and debut artist in residence ,269,,False,0.22727272727272727,0.06818181818181818,Positive
1143277772598628352,2019-06-24 22:00:36,a distinctive design of the house the lion head motif featuring a sparkling crystal held between its teeth defines ,415,,False,0.0,0.0,Neutral
1143232575034601472,2019-06-24 19:01:00,surrounded by house codes displayed as the watchs indexes the roaring tiger and the bee define new gtimeless wat ,384,,False,0.45454545454545453,0.13636363636363635,Positive
1143185714986782720,2019-06-24 15:54:48,the double g continues to define house collections including guccijewelry pieces designed by alessandromichele d ,274,,False,0.0,0.0,Neutral
1142885146993004548,2019-06-23 20:00:27,looking at new mens bowling shirts embellished with the house motifs and symbols part of the towardssummer ,336,,False,0.45454545454545453,0.13636363636363635,Positive
1142824941206814720,2019-06-23 16:01:13,up close with the new horsebit loafer in a light woven fabric from the towardssummer collection the design is enr ,359,,False,0.5772727272727273,0.2681818181818182,Positive
1142764413147111424,2019-06-23 12:00:42,from by alessandromichele a mens belt bag and a backpack in soft gg fabric embellished with a ti ,389,,False,0.35,0.1,Positive
1142522776101838859,2019-06-22 20:00:31,a new shape designed by alessandromichele the ggmarmont bucket bag is crafted in matelassé leather and decorated ,322,,False,0.45454545454545453,0.13636363636363635,Positive
1142462529429524480,2019-06-22 16:01:07,the gucciace sneaker is set on a platform and features the metallic bee against the house web since its debut th ,466,,False,0.0,0.0,Neutral
1142402057330221057,2019-06-22 12:00:49,presented in contrasting shades accentuated by diagonal stripes the guccizumi mini bucket bag is crafted from two ,255,,False,0.0,0.0,Neutral
1142190662198210561,2019-06-21 22:00:49,in the new the performers film in collaboration with and benjaminclementine from ,195,,False,0.45454545454545453,0.13636363636363635,Positive
1142145420321329158,2019-06-21 19:01:02,scenes from the new film in collaboration with and featuring  part of th ,293,,False,0.45454545454545453,0.13636363636363635,Positive
1142100511434432512,2019-06-21 16:02:35,florenceclementine from artistic and musical duo appears in the new act of the performers wearin ,191,,False,0.48484848484848486,0.15656565656565655,Positive
1142073969790652416,2019-06-21 14:17:07,see a video of artist director and photographer harmonykorine in conversation with american film director ,193,,False,0.0,0.0,Neutral
1142039828827181056,2019-06-21 12:01:27,the new the performers film unveils seeking new creative answers together rather than getting too ,143,,False,0.6363636363636364,0.25757575757575757,Positive
1142002085384327168,2019-06-21 09:31:29,created in collaboration with and  the performers new act features in th ,286,,False,0.45454545454545453,0.13636363636363635,Positive
1141755351504707585,2019-06-20 17:11:03,the performers video series in collaboration with and returns with a new short film feat ,246,,False,0.37727272727272726,0.06818181818181818,Positive
1141465848097513472,2019-06-19 22:00:40,wearing onlineexclusive guccimanifesto designs featuring masks by alessandromichele italian djs ,215,,False,0.0,0.0,Neutral
1141405577819635713,2019-06-19 18:01:10,behind the masks created by alessandromichele in a shoot for guccimanifestos onlineexclusive designs italian ,188,,False,0.35,-0.2,Negative
1141380340881219585,2019-06-19 16:20:53,see wu tsangs documentary which explores the history of house music into a space of love is part of the second ,171,,False,0.19999999999999998,0.16666666666666666,Positive
1141353321690796034,2019-06-19 14:33:31,on the onlineexclusive designs of a guccimanifesto tshirt and sweatshirt by alessandromichele italian djs ,211,,False,0.0,0.0,Neutral
1141043150506602496,2019-06-18 18:01:01,worn by silviacalderoni an onlineexclusive guccimanifesto tshirt printed with a maskthe romebased performanc ,247,,False,0.0,0.0,Neutral
1140988664278867969,2019-06-18 14:24:30,the maskcolored and spikedseen in features on onlineexclusive guccimanifesto tshirts and sw ,349,,False,0.0,0.0,Neutral
1140932814453596162,2019-06-18 10:42:35,presenting guccimanifesto an onlineexclusive collection of tshirts and sweatshirts inspired by ,266,,False,0.0,0.0,Neutral
1140892813661495297,2019-06-18 08:03:38,images from the guccitimepieces campaign portray and debunk the image of power in a series of meetandgreets wit ,215,,False,0.0,0.0,Neutral
1140710924229193729,2019-06-17 20:00:52,presenting the guccigrip a new watch designed by alessandromichele featuring a case with three windows indicating ,314,,False,0.45454545454545453,0.13636363636363635,Positive
1140665668007858177,2019-06-17 17:01:02,the new versions of the gtimeless automatic watch appears in images from the guccitimepieces campaign aiming to t ,229,,False,0.45454545454545453,0.13636363636363635,Positive
1140621484488122368,2019-06-17 14:05:28,a handshake is the protagonist of the new guccitimepieces campaign conceived by alessandromichele discover more ,247,,False,0.4772727272727273,0.3181818181818182,Positive
1140605239978078208,2019-06-17 13:00:55,presenting the new guccitimepieces campaign music my way sex pistols c francois  p anka j revaux  g th ,421,,False,0.45454545454545453,0.13636363636363635,Positive
1140542797474357248,2019-06-17 08:52:47,creative director alessandromichele conceived the new guccitimepieces campaign after being inspired by a simple g ,252,,False,0.6038961038961039,0.21212121212121213,Positive
1140348423650062342,2019-06-16 20:00:25,the cat head defines a guccijewelry pendant necklace crafted from sterling silver with an aged finish discover th ,413,,False,0.4,-0.1,Negative
1140288278589054976,2019-06-16 16:01:25,unconventional and modern guccizumi merges two of its most distinctive codes into one symbol the interlocking g ,429,,False,0.4,0.35,Positive
1140227777309941760,2019-06-16 12:01:01,sparkling crystals set on an aged goldtoned metal base embellish a strawberry detail defining a lineup of ,425,,False,0.7,-0.45,Negative
1139986084916596736,2019-06-15 20:00:37,a new and smaller silhouette designed by alessandromichele the gg velvet backpack features leather inserts and th ,586,,False,0.4772727272727273,0.06818181818181818,Positive
1139925743377498113,2019-06-15 16:00:50,gucciscreener the new house sneaker references retro shapes and materials inspired by vintage sportswear discov ,398,,False,0.45454545454545453,0.13636363636363635,Positive
1139896780781510657,2019-06-15 14:05:45,watch and travel to nakuwadde uganda to team up with action in africa  ,284,,False,0.1,0.1,Positive
1139865351813046273,2019-06-15 12:00:52,the distinctive gg motif is embedded into a soft velvet fabric defining a bucket bag and a backpack from ,356,,False,0.35,0.1,Positive
1139623768173830150,2019-06-14 20:00:54,featuring the house web stripe and the double gan archival detailnew leather wallets and card cases discover the ,531,,False,0.0,0.0,Neutral
1139563439414812672,2019-06-14 16:01:10,from by alessandromichele leather platform pumps with fringe details and the double g hardware d ,341,,False,0.0,0.0,Neutral
1139502835362648065,2019-06-14 12:00:21,looking at the new leather gucciophidia shoulder bag from by alessandromichele discover more ,341,,False,0.4772727272727273,0.3181818181818182,Positive
1139276438547435533,2019-06-13 21:00:44,filled with history objects anecdotes and geographies the guccigarden in florence presents sixexhibit rooms o ,1014,,False,0.9,0.4,Positive
1139215958625673216,2019-06-13 17:00:24,attending the opening of the new exhibition rooms liviacarpenzano and guccigarden galleria curator maria luisa f ,376,,False,0.45454545454545453,0.13636363636363635,Positive
1139147741974712320,2019-06-13 12:29:20,a new room at the guccigarden cosmic colours explores a palette that runs through the gucci collections with ,705,,False,0.45454545454545453,0.13636363636363635,Positive
1138929181079867393,2019-06-12 22:00:51,conceived by alessandromichele and curated by maria luisa frisa the room jardin dhiverwhich is french ,420,,False,0.0,0.0,Neutral
1138883847670632449,2019-06-12 19:00:43,presenting a new exhibition room at the guccigarden in florence cosmorama is a space full of luggage trunks an ,452,,False,0.5022727272727273,0.24318181818181817,Positive
1138863554868760576,2019-06-12 17:40:05,at the guccigarden in florence six new rooms welcome new narratives conceived by alessandromichele and curated b ,453,,False,0.603030303030303,0.3575757575757576,Positive
1138809711904604160,2019-06-12 14:06:08,unveiling new exhibits at the guccigarden in florence conceived by alessandromichele and curated by ,1292,,False,0.45454545454545453,0.13636363636363635,Positive
1138574159615877120,2019-06-11 22:30:07,featured in natasha lyonne wears a dress with pleated skirt and sleeves from ,434,,False,0.0,0.0,Neutral
1138528881470840837,2019-06-11 19:30:12, host james corden wore a one button shawl lapel jacket with contrast satin lapel and trou ,580,,False,0.0,0.0,Neutral
1138483610745528320,2019-06-11 16:30:19,to the held at presenter wore a gucci floral gown with crystal buttons ,355,,False,0.0,0.0,Neutral
1138362043445252096,2019-06-11 08:27:15,under the creative vision of alessandromichele film and stage director producer and screenwriter ,345,,False,1.0,0.5,Positive
1138204355591573515,2019-06-10 22:00:39,a cinematic exhibit in media partnership with harmony korine  the crackup will run from june to ,214,,False,0.2,0.0,Neutral
1138159102348144640,2019-06-10 19:00:50,celebrating the work of harmonykorine with a special exhibit dedicated to the director artist and screenwriter to ,220,,False,0.5714285714285714,0.35714285714285715,Positive
1138117677250228224,2019-06-10 16:16:14,presenting harmony korine  the crackup a cinematic exhibit dedicated to harmonykorine in media partnership wit ,188,,False,0.2,0.0,Neutral
1138017365025800193,2019-06-10 09:37:37,presenting a special cinematic exhibit celebrating the work of harmonykorine at the guccihub in milan from june  ,136,,False,0.3857142857142857,0.17857142857142858,Positive
1137872065191645184,2019-06-10 00:00:15,the interlocking g appears on a scarf and on a poncho crafted in wool and featuring a fringe trim from ,308,,False,0.0,0.0,Neutral
1137811729033965573,2019-06-09 20:00:30,featuring a chunky soled design the guccirhyton is printed with a graphic wave print for  discove ,331,,False,0.4,0.0,Neutral
1137751445799952384,2019-06-09 16:00:57,from by alessandromichele mens contemporary layering and new guccieyewear discover more ,318,,False,0.3737373737373737,0.2676767676767677,Positive
1137690979455176704,2019-06-09 12:00:41,featuring the tiger head detail and the house web stripe a look at the guccirajah leather tote bag discover more ,314,,False,0.5,0.5,Positive
1137630508362412033,2019-06-09 08:00:24,designed by alessandromichele a lineup of new platform sandals worn with contrasting socks and lace tights disco ,470,,False,0.45454545454545453,0.13636363636363635,Positive
1137449345656205313,2019-06-08 20:00:31,up close with the mini guccirajah chain crossbody bags featuring the house web stripe from by ,395,,False,0.0,0.0,Neutral
1137400549446471681,2019-06-08 16:46:37,the gucciartwall in hong kong and taipei lead us to the ruins of the temples of the selinunte archaeological park ,623,,False,0.1,-0.075,Negative
1137328620903501830,2019-06-08 12:00:48,unveiling the gucciartwall in new york and the one in london featuring the campaign with ,392,,False,0.45454545454545453,0.13636363636363635,Positive
1137280588845649920,2019-06-08 08:49:56,for the campaign creative director alessandromichele imagined a place suspended in time where div ,939,,False,1.0,0.5,Positive
1137096132679651328,2019-06-07 20:36:58,in a video by director seanvegezzi for guccibeauty among ancient artifacts in romes capitoline museums ,388,,False,0.0,0.0,Neutral
1136754799221923840,2019-06-06 22:00:38,a face of the first universal guccibeauty fragrance guccimémoire dune odeur by alessandromichele zumirosow pe ,305,,False,0.16666666666666666,0.125,Positive
1136728778200289280,2019-06-06 20:17:14, unveiled as campaign star of the upcoming guccimémoire dune odeur scentcaptured with ,14730,,False,0.0,0.0,Neutral
1136640652836573184,2019-06-06 14:27:04, lead singer of band who also walked the runwayperformed at the part ,200,,False,0.0,0.0,Neutral
1136577196359897089,2019-06-06 10:14:54,guests attending the fashion show inside the capitoline museums in rome discover more ,243,,False,0.5,0.5,Positive
1136576672357109770,2019-06-06 10:12:49,at the show guests including fabiodinnocenzo damianodinnocenzo liviacarpenzano and ,355,,False,0.0,0.0,Neutral
1136548642066710528,2019-06-06 08:21:26,front row guests attending the fashion show in rome including  and marc ,295,,False,0.0,0.0,Neutral
1136547743797841920,2019-06-06 08:17:52,front row guests attending the fashion show in rome including junomak  ,214,,False,0.0,0.0,Neutral
1136423342964129792,2019-06-06 00:03:33,guccimémoire dune odeur campaign stars lesliewiner stanislasklossowskiderola olimpiadior ,274,,False,0.0,0.0,Neutral
1136422636450406400,2019-06-06 00:00:44,guests attending the fashion show by alessandromichele including francesco motta  car ,236,,False,0.0,0.0,Neutral
1136392106023510016,2019-06-05 21:59:25,attending the show in romes capitoline museums zumirosow colealexander and mauriziocattelan ,198,,False,0.0,0.0,Neutral
1136391282593533958,2019-06-05 21:56:09,attending the show in romes capitoline museums benedetta porcaroli with michele alhaique ,6660,,False,0.0,0.0,Neutral
1136365515893592064,2019-06-05 20:13:46,celebrating worldenvironmentday with a new open source digital environmental profit  loss account  discov ,261,,False,0.3181818181818182,0.04545454545454545,Positive
1136298168482762752,2019-06-05 15:46:09,front row at the fashion show in rome alessandromichele museicapitolini ,433,,False,0.0,0.0,Neutral
1136297960327790592,2019-06-05 15:45:19,guests attending the debut of alessandromicheles collection including sir and ,320,,False,0.0,0.0,Neutral
1136277498034098176,2019-06-05 14:24:01,attending the show in rome mariacarlaboscono captured with   stevelacy and ,422,,False,0.0,0.0,Neutral
1136248508275732480,2019-06-05 12:28:49,jodie turnersmith attended the show wearing a multicolor silk georgette vneck dress ,277,,False,0.0,0.0,Neutral
1136030015429255168,2019-06-04 22:00:36,gucci president and ceo marcobizzarri attending the fashion show in romes capitoline museums ,297,,False,0.0,0.0,Neutral
1135999761608335360,2019-06-04 20:00:23,to the show valeriagolino wore a silk gown with embroidery detail leather and velvet platform san ,244,,False,0.0,0.0,Neutral
1135969622476410880,2019-06-04 18:00:37,stevelacy attended the show in rome in a velvet jacket lace shirt with ruffles trouser ,326,,False,0.0,0.0,Neutral
1135945295861342208,2019-06-04 16:23:58,lucashedges and taylorrussell captured together at romes capitoline museums to attend the ,316,,False,0.0,0.0,Neutral
1135917535075823616,2019-06-04 14:33:39, attended the fashion show at romes capitoline museums  wearing a velve ,230,,False,0.0,0.0,Neutral
1135885171528478720,2019-06-04 12:25:03, attended the fashion show in rome wearing a bee check wool jacket with contrast velvet ,283,,False,0.0,0.0,Neutral
1135855801787146240,2019-06-04 10:28:20,in rome for  pinault in a satin dress with allover sequin and beaded embroideries par ,278,,False,0.0,0.0,Neutral
1135831296628985857,2019-06-04 08:50:58, and marcoperego captured together at the fashion show in rome zoesaldana wears a ,304,,False,0.0,0.0,Neutral
1135807777413013504,2019-06-04 07:17:31,chrislee attended the show at romes capitoline museums wearing a houndstooth jumpsu ,683,,False,0.0,0.0,Neutral
1135784579305037824,2019-06-04 05:45:20,at the capitoline museums for  wore a tunic dress with embroidered leaf motif and cry ,537,,False,0.0,0.0,Neutral
1135767942040186880,2019-06-04 04:39:13,to the fashion show in rome saoirseronan wore a printed dress with allover ruffle details and met ,409,,False,0.0,0.0,Neutral
1135750413326508032,2019-06-04 03:29:34,kai from exo wore double breasted oversized suit with a boxy shirt classic striped shirt with leathe ,18510,,False,0.08333333333333333,0.08333333333333333,Positive
1135516754623574017,2019-06-03 12:01:05, and mariacarlaboscono together at the fashion show held at romes capitoline museums ,293,,False,0.0,0.0,Neutral
1135508557552652291,2019-06-03 11:28:31,in rome for the show wore a linen check kimono multicolor printed oversize shirt den ,332,,False,0.0,0.0,Neutral
1135470115686797312,2019-06-03 08:55:46,debuting at the fashion show held inside romes capitoline museums  retro styles and ,541,,False,0.0,0.0,Neutral
1135456213410279425,2019-06-03 08:00:31,a closer look at the unexpected details and accessories seen on the runway at romes capitoline muse ,382,,False,1.0,0.1,Positive
1135198282400129024,2019-06-02 14:55:36,mini gg leather featuring mickey mouse the horsebit detail and vintageinspired shapes define the lineup of shoes ,675,,False,0.0,0.0,Neutral
1135161387121033216,2019-06-02 12:28:59,butterfly frames a new style of guccieyewear by alessandromichele were seen on the runway at the ,316,,False,0.45454545454545453,0.13636363636363635,Positive
1135138908164018176,2019-06-02 10:59:40,bamboo used as a handle of handbags by gucci since the  features in a bag crafted in crocodile leather over a ,292,,False,0.0,0.0,Neutral
1135127361022713856,2019-06-02 10:13:47,the guccizumi bag redesigned for in red and black leather with the interlocking g and horsebit hard ,430,,False,0.325,-0.1527777777777778,Negative
1135098820268843008,2019-06-02 08:20:22,an oversized herringbone wool coat with a wide lapel and turquoise argyle knit with double bridge frame ,322,,False,0.2,-0.05,Negative
1134940230681804801,2019-06-01 21:50:11,faux fur in a dark honey coat over leather flared trousers accessorized with an octahedron doublehandle handbag ,503,,False,0.4,-0.15,Negative
1134925183393914885,2019-06-01 20:50:24,clerical habits inform a look from which also features a tiered embroidered dress  ,295,,False,0.0,0.0,Neutral
1134852107578699779,2019-06-01 16:00:01,the face of hercules in an oversized necklace for  worn with a jersey coat jacket and skirt with bo ,238,,False,0.0,0.0,Neutral
1134837005064581120,2019-06-01 15:00:00,seen on the back of a mens jacket in the fashion show the date  which is the fall of the ,423,,False,0.0,0.0,Neutral
1134814353020993536,2019-06-01 13:30:00,a knit features mickey mouse with a flared velvet gg print skirt for at  ,477,,False,0.0,0.0,Neutral
1134799253417553924,2019-06-01 12:30:00,showing contrast between two diverse mens looks corduroy trousers and a geometric jacquard knit and a pinstripe d ,305,,False,0.0,0.0,Neutral
1134775787813515264,2019-06-01 10:56:45,on the runway with the show by alessandromichele a model walked with a guitar case with gucci ban ,423,,False,0.0,0.0,Neutral
1134580473575944192,2019-05-31 22:00:39,gucci band is written on the guitar case carried with a long pleated silk chiffon gown designed with a trail and ,419,,False,0.4,-0.05,Negative
1134542669538058241,2019-05-31 19:30:25,a bacchanal in the berlin underground describes the collection ,384,,False,0.0,0.0,Neutral
1134520113896595459,2019-05-31 18:00:48,dresses in the show included those draped and detailed with crystals with tiers of white lace and ,381,,False,0.375,0.2,Positive
1134459723036712961,2019-05-31 14:00:49,from ancient rome to the  the inspirations of the show speak of alessandromicheles vision al ,289,,False,0.0,0.0,Neutral
1134444948923781121,2019-05-31 13:02:07,a clergyinspired cape tops a look and a uterus is embroidered on a pleated long sleeve gown by alessandromichele ,432,,False,0.4,-0.05,Negative
1134433685133058048,2019-05-31 12:17:21,up close with a tshirt printed with the logo designed by and my body my choice on the back f ,423,,False,0.0,0.0,Neutral
1134195307934355458,2019-05-30 20:30:08,wearing a long coat trousers and a necklace featuring the face of hercules singersongwriter and musician ,350,,False,0.4,-0.05,Negative
1134188457398546432,2019-05-30 20:02:55,check fabrics in tailored pieces an embroidered cape and accessories including a gg motif bucket bag with mickey m ,471,,False,0.0,0.0,Neutral
1134144390484713472,2019-05-30 17:07:48,crystals and feathers cover a threedimensional headdress worn with a inspired silk moiré gown and languid tai ,596,,False,0.0,0.0,Neutral
1134116501466832896,2019-05-30 15:16:59, shapes and clerical silhouettes inside the fashion show held at romes capitoline museums ,419,,False,0.0,0.0,Neutral
1134095594518134784,2019-05-30 13:53:54,together with new tailoring from  a tshirt printed with logo designed by and ,363,,False,0.45454545454545453,0.13636363636363635,Positive
1134076691721142274,2019-05-30 12:38:48,first looks from captured in front a river god marforio statue in a fountain inside the capitoline m ,506,,False,0.3333333333333333,0.25,Positive
1134049460357664768,2019-05-30 10:50:35,revealing some of the faces of the first universal guccibeauty fragrance guccimémoire dune odeur by ,457,,False,0.16666666666666666,0.125,Positive
1134029210060828672,2019-05-30 09:30:07,unveiling a new universal fragrance by guccibeauty with leading the cast of the campaign for ,3017,,False,0.22727272727272727,0.06818181818181818,Positive
1134014059450380288,2019-05-30 08:29:55,captured together and alessandromichele celebrating the unveiling of the faces of new universal ,7578,,False,0.22727272727272727,0.06818181818181818,Positive
1133767463341056001,2019-05-29 16:10:02,constructed in gg motif and leather a shoulder bag worn with a wool bouclé cardigan jacket by alessandromichele ,435,,False,0.0,0.0,Neutral
1133726223182565379,2019-05-29 13:26:09,a look captured before the fashion show at romes capitoline museums by ,383,,False,0.0,0.0,Neutral
1133678787386859521,2019-05-29 10:17:40,before walking onto the runway of the fashion show at romes capitoline museums  ,619,,False,0.0,0.0,Neutral
1133654381394616320,2019-05-29 08:40:41,a uterus is embroidered on a pleated long sleeve gown by alessandromichele moments before the fash ,1764,,False,0.4,-0.05,Negative
1133510564737638401,2019-05-28 23:09:12,ear coverings that feature the face of roman semigod hercules symbol of strength and heroism designed by ,458,,False,0.0,0.0,Neutral
1133480217635414017,2019-05-28 21:08:37,preparing for the fashion show a guccisylvie shoulder bag with chain strap and an ornately embroi ,578,,False,0.0,0.0,Neutral
1133447088765906947,2019-05-28 18:56:59,my body my choice is a feminist slogan from the which appear on the reverse of this jacket seen before the ,1624,,False,0.0,0.0,Neutral
1133442620359938048,2019-05-28 18:39:13, is the date established of the italian statute for the social protection of motherhood and the voluntary ,538,,False,0.03333333333333333,0.016666666666666666,Positive
1133442416952958978,2019-05-28 18:38:25,a inspired look in the fashion show ,437,,False,0.0,0.0,Neutral
1133442275504197633,2019-05-28 18:37:51,a draped and folded gown in the style of the togas worn in ancient rome before the start of the fa ,313,,False,0.0,0.0,Neutral
1133442176300531713,2019-05-28 18:37:27,the bamboo bag seen in the fashion show by alessandromichele  ,321,,False,0.0,0.0,Neutral
1133442092863242240,2019-05-28 18:37:07,there is a strong reference to the because in this time women through what they wore freed themselves of e ,325,,False,0.7333333333333333,0.4333333333333333,Positive
1133441854467448833,2019-05-28 18:36:11,a look from the collection by alessandromichele at capitoline museums in rome ,279,,False,0.0,0.0,Neutral
1133441729938501633,2019-05-28 18:35:41,draped and folded pieces that recall the dress of ancient rome feature in the collection by ,243,,False,0.0,0.0,Neutral
1133441459439439872,2019-05-28 18:34:36,moments before unfolding at  a look with  refers to the date establishe ,433,,False,0.0,0.0,Neutral
